id,road,name,lat,lon,model_type,chainage,LRPName,length,condition
281,N1,Box culvert,21.1118611,92.2006389,link,429.497,LRP434a,314.9999999999977,
282,N1,LAMBA-BIL PORA,21.1118930148936,92.2005928021276,bridge,429.491,LRP425e,1.2,A
283,N1,Info.Missing,21.1121111,92.2002778,link,429.45,LRP434,47.000000000025466,
284,N1,TAS SE BRIDGE HOANGK,21.1145580496021,92.1980208315649,bridge,429.081,LRP425c,12.8,B
285,N1,Tasse Bridge,21.1145580496021,92.1980208315649,bridge,429.081,LRP425c,12.8,D
286,N1,Bridge end,21.1146111,92.1979719,link,429.073,LRP433g,377.00000000000955,
287,N1,Bridge start,21.1151667,92.1975552,link,428.995,LRP433f,77.99999999997453,
288,N1,Z1133 Road to Shaplapur,21.1158333,92.1971386,link,428.908,LRP433e,86.99999999998909,
289,N1,TASSI-PARA BAR,21.1159743461538,92.1970744923076,bridge,428.89,LRP425b,2.8,A
290,N1,Box culvert,21.1161389,92.1969997,link,428.869,LRP433d,38.99999999998727,
291,N1,Box culvert,21.1165,92.1969163,link,428.818,LRP433c,51.000000000044565,
292,N1,Box culvert,21.1175827,92.1966663,link,428.691,LRP433b,127.00000000000955,
293,N1,AMTULI BOX CULVERT,21.1184609383419,92.1962922290155,bridge,428.578,LRP425a,3.4,A
294,N1,Box culvert,21.1190827,92.1960274,link,428.498,LRP433a,192.99999999998363,
295,N1,Info.Missing,21.1198604,92.1954719,link,428.387,LRP433,110.99999999999,
296,N1,Box culvert,21.1214993,92.1935552,link,428.104,LRP432f,283.00000000001546,
297,N1,Hoacx Kang Barbar Bridge,21.1215698917647,92.1935169658823,bridge,428.095,LRP424g,72.6,B
298,N1,HOACX KANG BARAR,21.1215698917647,92.1935169658823,bridge,428.095,LRP424g,73.3,C
299,N1,Box culvert,21.122166,92.1931941,link,428.019,LRP432e,84.99999999997954,
300,N1,HOA EX KANG BAZAE,21.1225347168141,92.1929605601769,bridge,427.969,LRP424e,3.2,A
301,N1,MOA EX-KANG-BAZAR,21.1229108079646,92.1927223495575,bridge,427.918,LRP424c,13.0,C
302,N1,Box culvert,21.1229993,92.1926663,link,427.906,LRP432d,112.99999999999955,
303,N1,WHIKE KANG BRIDGE,21.1237604940298,92.1921588880597,bridge,427.804,LRP424b,3.35,A
304,N1,Box culvert,21.1239993,92.1919997,link,427.772,LRP432c,134.00000000001455,
305,N1,Box culvert,21.1242771,92.1918886,link,427.731,LRP432b,40.99999999999682,
306,N1,wheke kang (1),21.125103688724,92.1913674700296,bridge,427.622,LRP424a,6.4,A
307,N1,Wheke Kang Bridge,21.125103688724,92.1913674700296,bridge,427.622,LRP424a,6.4,D
308,N1,Box culvert,21.1268327,92.1902774,link,427.394,LRP432a,336.9999999999891,
309,N1,Km post missing,21.1269438,92.1902219,link,427.382,LRP432,12.000000000000455,
310,N1,WHIKE KANG BOX CULVERT,21.1278570099099,92.1891953267267,bridge,427.231,LRP423e,1.2,B
311,N1,WHIKE KANG BOX CULVERT,21.1283226864864,92.1886718423423,bridge,427.154,LRP423d,1.2,A
312,N1,W HIME KANG BOX CULVERT,21.1290060819819,92.187903612012,bridge,427.041,LRP423c,1.2,A
313,N1,BALU KHALI-3 BOX CULVERT,21.1297680981982,92.1870470012012,bridge,426.915,LRP423b,7.9,B
314,N1,Balu Khali Bridge,21.1297680981982,92.1870470012012,bridge,426.915,LRP423b,7.9,D
315,N1,BALU KHALI -2 BOX CULVERT,21.1299737216216,92.1868158522522,bridge,426.881,LRP423a,1.2,C
316,N1,Box culvert,21.1309716,92.1856941,link,426.716,LRP431b,665.9999999999968,
317,N1,BALUR KHALI -(1) RCC GIDER BRIDGE,21.1318968873563,92.1846917362069,bridge,426.555,LRP422c,4.7,B
318,N1,Box culvert,21.1319716,92.1846108,link,426.542,LRP431a,174.00000000003502,
319,N1,Info.Missing,21.1326938,92.183333,link,426.382,LRP431,159.99999999996817,
320,N1,Box culvert,21.1329438,92.1824438,link,426.285,LRP430e,96.99999999997999,
321,N1,Bridge end,21.1333608,92.1808327,link,426.109,LRP430d,176.00000000004457,
322,N1,Bridge start,21.1333886,92.1806938,link,426.092,LRP430c,16.999999999995907,
323,N1,DMONIR GONA RCC GIDER BRIDGE,21.1342388024291,92.179158717004,bridge,425.882,LRP422b,3.3,A
324,N1,ULIBANIA BOX CULVERT,21.1349149157894,92.1779379605263,bridge,425.715,LRP422a,1.3,C
325,N1,Box culvert,21.1353886,92.1770827,link,425.598,LRP430b,493.99999999997135,
326,N1,ULUBANIA RCC GIDER BRIDGE,21.1360412976525,92.1760569938967,bridge,425.455,LRP421f,4.8,A
327,N1,Box culvert,21.1363608,92.1755549,link,425.385,LRP430a,213.00000000002228,
328,N1,Info.Missing,21.1363886,92.1752493,link,425.353,LRP430,31.999999999982265,
329,N1,KHARA KANDI RCC GIDER BRIDGE,21.1366125359375,92.1745027796875,bridge,425.267,LRP421d,15.2,B
330,N1,Porbo Kata Khali Bridge,21.1366125359375,92.1745027796875,bridge,425.267,LRP421d,15.2,C
331,N1,Bridge end,21.1367219,92.1741382,link,425.225,LRP429f,127.9999999999859,
332,N1,Bridge start,21.1368886,92.173916,link,425.195,LRP429e,30.00000000002956,
333,N1,Box culvert,21.1371108,92.1727771,link,425.075,LRP429d,120.00000000000455,
334,N1,Box culvert,21.1372219,92.1708882,link,424.875,LRP429c,199.99999999998863,
335,N1,ULI BANIA BOX CULVERT,21.1373350498154,92.1700112125461,bridge,424.783,LRP421c,1.2,C
336,N1,Box culvert,21.1375552,92.1683049,link,424.604,LRP429b,271.000000000015,
337,N1,Kata Khali Bridge,21.1376124564885,92.1680587053435,bridge,424.577,LRP421a,12.3,D
338,N1,Box culvert,21.137833,92.1671104,link,424.473,LRP429a,130.9999999999718,
339,N1,GIVATOLI RCC GIDER BRIDGE,21.1379210829268,92.1663534195121,bridge,424.395,LRP420f,32.0,C
340,N1,Info.Missing,21.1379719,92.1659167,link,424.35,LRP429,122.99999999999045,
341,N1,GIVA TOLI BOX CULVERT,21.1380664956896,92.1651978,bridge,424.271,LRP420e,1.2,A
342,N1,Box culvert,21.1381108,92.1648611,link,424.234,LRP428c,116.00000000004229,
343,N1,GIVA TOLI RCC GIDER BRIDGE,21.1388871840796,92.1636379074626,bridge,424.075,LRP420d,3.3,A
344,N1,GIVATOLI RCC GIDER BRIDGE,21.140210455058,92.1615530950248,bridge,423.804,LRP420c,3.3,A
345,N1,GIRA TALI RCC GIDER BRIDGE,21.1408647661691,92.1605222283582,bridge,423.67,LRP420a,15.4,C
346,N1,Bridge end,21.1410552,92.1602222,link,423.631,LRP428b,603.0000000000086,
347,N1,Bridge start,21.1414997,92.1599167,link,423.57,LRP428a,60.99999999997863,
348,N1,KARUN TOLI RCC GIDER BRIDGE,21.1425462548387,92.159429216129,bridge,423.442,LRP419c,3.3,B
349,N1,Teknaf 38 km,21.1435274,92.1589722,link,423.322,LRP428,247.99999999999045,
350,N1,Bridge end,21.1441663,92.1586944,link,423.241,LRP427c,81.00000000001728,
351,N1,Bridge start,21.1442774,92.1586389,link,423.222,LRP427b,19.000000000005457,
352,N1,Box culvert,21.147333,92.1574167,link,422.853,LRP427a,368.99999999997135,
353,N1,Palong Khali Bridge,21.1477676743494,92.1570426250929,bridge,422.784,LRP419a,57.6,A
354,N1,PALONG KHALI RCC GIDER BRIDGE,21.1477676743494,92.1570426250929,bridge,422.784,LRP419a,58.0,C
355,N1,PALONG KHALI BAZAR BRIDGE,21.1498906490706,92.1552156215613,bridge,422.447,LRP418b,15.2,C
356,N1,Info.Missing,21.1507222,92.1545,link,422.315,LRP427,538.0000000000109,
357,N1,Box culvert,21.1521944,92.1535278,link,422.117,LRP426e,197.99999999997908,
358,N1,PALONG KHALI BAZAR (1),21.1524632792452,92.1534145867924,bridge,422.081,LRP418a,9.4,C
359,N1,Box culvert,21.1537778,92.1528611,link,421.905,LRP426d,212.00000000004593,
360,N1,Box culvert,21.1556389,92.1527778,link,421.688,LRP426c,216.99999999998454,
361,N1,PALONG KHALI CULVERT,21.1584534746478,92.1525195633802,bridge,421.358,LRP417e,3.0,C
362,N1,Box culvert,21.1586667,92.1525,link,421.333,LRP426b,354.99999999996135,
363,N1,Box culvert,21.1593056,92.1526111,link,421.26,LRP426a,73.00000000003593,
364,N1,Info.Missing,21.1595,92.1526111,link,421.239,LRP426,21.000000000015007,
365,N1,DAIM PARA CULVERT,21.1602045009259,92.1525257175926,bridge,421.156,LRP417d,3.0,A
366,N1,Box culvert,21.1604167,92.1525,link,421.131,LRP425f,108.00000000000409,
367,N1,DAIM PARA CULVERT,21.1619757444915,92.1523314669491,bridge,420.952,LRP417c,1.25,C
368,N1,Box Culvert,21.1624722,92.1522778,link,420.895,LRP425e,235.99999999999,
369,N1,Box culvert,21.16325,92.1522222,link,420.806,LRP425d,88.99999999999864,
370,N1,Bridge end,21.1649444,92.1521944,link,420.611,LRP425c,194.99999999999318,
371,N1,DAIM PARA CULVERT,21.16498780625,92.152190071875,bridge,420.606,LRP417b,4.6,A
372,N1,Bridge start,21.1652222,92.1521667,link,420.579,LRP425b,31.999999999982265,
373,N1,DAIM PARA CULVERT,21.1655725596837,92.1522082019762,bridge,420.537,LRP417a,3.0,C
374,N1,DAIM PARA BRIDGE,21.1666653482213,92.1523376486166,bridge,420.406,LRP416f,9.3,B
375,N1,Box culvert,21.1673327,92.1524167,link,420.326,LRP425a,252.9999999999859,
376,N1,Info.Missing,21.1677216,92.1527778,link,420.261,LRP425,64.99999999999773,
377,N1,JAM TOLI BOX CULVERT,21.168232930909,92.1531459818181,bridge,420.18,LRP416e,3.0,A
378,N1,Box culvert,21.168416,92.1532778,link,420.151,LRP424e,110.00000000001364,
379,N1,JAM TOLI BRIDGE,21.1688213638709,92.153662396129,bridge,420.093,LRP416d,9.4,B
380,N1,Jam Toli Bridge,21.1688213638709,92.153662396129,bridge,420.093,LRP416d,9.4,C
381,N1,Bridge end,21.1694993,92.1543056,link,419.996,LRP424d,155.00000000002956,
382,N1,Bridge start,21.1698049,92.1545833,link,419.948,LRP424c,48.00000000000182,
383,N1,Changkhali Boro Bridge,21.1703723502057,92.1547387765432,bridge,419.88,LRP416b,21.5,A
384,N1,CHANG KHALI BRIDGE,21.1703723502057,92.1547387765432,bridge,419.88,LRP416b,31.1,B
385,N1,Box culvert,21.1718327,92.1551389,link,419.705,LRP424b,242.999999999995,
386,N1,Changkhali Bridge,21.1724828063829,92.1552940329787,bridge,419.63,LRP416a,9.4,A
387,N1,CHANG KHALI BRIDGE,21.1724828063829,92.1552940329787,bridge,419.63,LRP416a,9.4,C
388,N1,Box culvert,21.1742771,92.1557222,link,419.423,LRP424a,281.99999999998226,
389,N1,THANG KHALI BRIDGE,21.1754208098765,92.1562526135802,bridge,419.278,LRP415c,48.8,C
390,N1,Thang Khali Bridge,21.1754208098765,92.1562526135802,bridge,419.278,LRP415c,48.2,D
391,N1,Info.Missing,21.1761938,92.1566111,link,419.18,LRP424,242.999999999995,
392,N1,THANG KHALI BOX CULVERT,21.177417156701,92.1570372113402,bridge,419.036,LRP415b,3.1,B
393,N1,Box culvert,21.178666,92.1574722,link,418.889,LRP423a,290.9999999999968,
394,N1,THANGKHALI BOX CULVERT,21.1797067107296,92.1578310562231,bridge,418.76,LRP415a,3.1,C
395,N1,GOGU GONA,21.1839744314735,92.1593026449213,bridge,418.231,LRP414a,1.2,A
396,N1,Info.Missing,21.1843052,92.1594167,link,418.19,LRP423,699.0000000000123,
397,N1,Bridge end,21.185833,92.1609167,link,417.957,LRP422c,233.0000000000041,
398,N1,Bridge start,21.1859441,92.1610833,link,417.934,LRP422b,22.999999999967713,
399,N1,Box culvert,21.1866386,92.1638056,link,417.621,LRP422a,313.000000000045,
400,N1,Balukhali Boro Bridge,21.1888919350109,92.1658773557987,bridge,417.29,LRP413b,15.4,D
401,N1,Info.Missing,21.1897497,92.166666,link,417.164,LRP422,456.99999999999363,
402,N1,Box culvert,21.1906108,92.167916,link,416.991,LRP421d,173.00000000000182,
403,N1,Batukhali Bridge,21.1907730988505,92.1680703199233,bridge,416.966,LRP413a,9.4,A
404,N1,BALUKHALI,21.1907730988505,92.1680703199233,bridge,416.966,LRP413a,9.4,B
405,N1,Bridge end,21.1923052,92.1695271,link,416.73,LRP421c,260.99999999996726,
406,N1,Bridge start,21.1925552,92.1697216,link,416.688,LRP421b,42.00000000003001,
407,N1,BAKUHHALI KASHAMIA,21.1953155305785,92.1705074661157,bridge,416.354,LRP412d,3.0,A
408,N1,Box culvert,21.1965552,92.1708604,link,416.204,LRP421a,483.99999999998045,
409,N1,Info.Missing,21.1969441,92.1707493,link,416.157,LRP421,47.000000000025466,
410,N1,BALUKHALI OLD BUS STAND,21.197632418584,92.1705772646017,bridge,416.057,LRP412b,39.3,A
411,N1,Balukali Old bus Stand Bridge,21.197632418584,92.1705772646017,bridge,416.057,LRP412b,38.7,C
412,N1,"Z1504, Ukhia Gundum Road",21.1977219,92.1705549,link,416.044,LRP420c,112.99999999999955,
413,N1,Box culvert,21.1989997,92.1703604,link,415.919,LRP420b,125.0,
414,N1,Box culvert,21.2011389,92.170416,link,415.671,LRP420a,247.99999999999045,
415,N1,BALUKHALI KASTOM,21.2019671732447,92.1704006677419,bridge,415.574,LRP412a,3.1,A
416,N1,BALUKHALI-2 SLAB,21.2043409872865,92.1703567258064,bridge,415.296,LRP411b,2.2,A
417,N1,Teknaf 46 km,21.2056389,92.1703327,link,415.144,LRP420,526.9999999999868,
418,N1,BALAKHALI TV CENTER,21.2063047283582,92.1700180179104,bridge,415.056,LRP411a,6.4,A
419,N1,Box culvert,21.2096944,92.168416,link,414.608,LRP419c,536.0000000000014,
420,N1,Box culvert,21.2105833,92.1681382,link,414.508,LRP419b,100.00000000002274,
421,N1,Box culvert,21.2127222,92.1678882,link,414.264,LRP419a,243.99999999997135,
422,N1,Teknaf 47km,21.21375,92.1674438,link,414.136,LRP419,127.9999999999859,
423,N1,Box culvert,21.2142778,92.166666,link,414.03,LRP418c,106.00000000005139,
424,N1,KOSUKONA,21.2144308612244,92.1664067448979,bridge,414.0,LRP410c,2.2,A
425,N1,KUTUNG PALANG SLAB,21.2149359632653,92.1655512030612,bridge,413.901,LRP410b,1.8,A
426,N1,Box culvert,21.2152778,92.1649722,link,413.834,LRP418b,195.99999999996953,
427,N1,KATU PALLANG SLAB,21.2160115861386,92.1636641564356,bridge,413.66,LRP410a,2.0,A
428,N1,Box culvert,21.2165556,92.1626944,link,413.531,LRP418a,302.99999999999727,
429,N1,KASHO - BINNAI SLAB,21.21737604825,92.16248399175,bridge,413.43,LRP409d,2.1,C
430,N1,KOSHO - BINNA - BRIDGE,21.218960082,92.162077758,bridge,413.235,LRP409b,10.9,C
431,N1,Info.Missing,21.2198049,92.1618611,link,413.131,LRP418,400.0000000000341,
432,N1,KUTU - PALONG MOSZID SLAB,21.2215199757575,92.1617032590909,bridge,412.931,LRP409a,2.2,B
433,N1,Box culvert,21.2243327,92.1614444,link,412.603,LRP417b,527.9999999999632,
434,N1,Box culvert,21.2261382,92.1611667,link,412.394,LRP417a,209.00000000000318,
435,N1,Teknaf 50 km,21.2283604,92.1617222,link,412.129,LRP417,264.99999999998636,
436,N1,KUTUB PALONG,21.2293155332673,92.1613561450495,bridge,412.008,LRP408b,11.3,C
437,N1,P. F PARA SLAB,21.2308784786138,92.1607571460396,bridge,411.81,LRP408a,2.0,A
438,N1,Teknaf 52 km,21.2357774,92.1511667,link,410.121,LRP415,998.0000000000473,
439,N1,Teknaf 51km,21.236333,92.1586667,link,411.119,LRP416,1009.9999999999909,
440,N1,Teknaf 53 km,21.2412497,92.1440552,link,409.141,LRP414,979.9999999999613,
441,N1,Bridge end,21.2422219,92.1415552,link,408.839,LRP413c,302.0000000000209,
442,N1,Bridge start,21.242333,92.1413608,link,408.817,LRP413b,21.99999999999136,
443,N1,"Z1503, Maricha Dukbanglow road",21.2447497,92.1389441,link,408.434,LRP413a,382.99999999998136,
444,N1,UKHIYA BAZAR,21.2457262593333,92.1373042073333,bridge,408.235,LRP404b,20.7,B
445,N1,Teknaf 54 km,21.2462219,92.1364719,link,408.134,LRP413,300.00000000001137,
446,N1,Bridge end,21.2479997,92.1342219,link,408.093,LRP412e,40.99999999999682,
447,N1,Bridge start,21.248083,92.1341108,link,408.08,LRP412d,13.000000000033651,
448,N1,UKLIA-SHAHABMARKAT,21.2489644871959,92.1328410912932,bridge,407.785,LRP404a,2.4,C
449,N1,Bridge end,21.2504167,92.1307493,link,407.299,LRP412c,781.0000000000059,
450,N1,OKYIA STATION,21.2504537,92.1307493,bridge,407.239,LRP403d,8.5,C
451,N1,Bridge start,21.2504722,92.1307493,link,407.209,LRP412b,89.99999999997499,
452,N1,Box culvert,21.2521111,92.1287493,link,407.089,LRP412a,120.00000000000455,
453,N1,"Teknaf 55 km,Uthia 1 km",21.2521944,92.1286104,link,407.072,LRP412,16.999999999995907,
454,N1,Box culvert,21.2537778,92.1266382,link,406.796,LRP411d,276.00000000001046,
455,N1,WEST OGALA,21.2538028,92.12659709,bridge,406.791,LRP403b,11.1,C
456,N1,Box culvert,21.2550278,92.1245827,link,406.546,LRP411c,250.0,
457,N1,JADIMORA (1),21.2552064351464,92.1243872108786,bridge,406.517,LRP403a,2.4,A
458,N1,Bridge end,21.2565,92.1229716,link,406.307,LRP411b,238.9999999999759,
459,N1,Bridge start,21.2565556,92.122916,link,406.294,LRP411a,13.000000000033651,
460,N1,JADIMORA (3),21.2570550964285,92.1224165035714,bridge,406.218,LRP402c,17.0,A
461,N1,"Teknaf 56 km,Uthia 2 km",21.2580278,92.1214438,link,406.07,LRP411,223.99999999998954,
462,N1,JADI MORA (2) CULVERT,21.2586242226573,92.1207179843356,bridge,405.969,LRP402b,2.4,A
463,N1,JADIMURA BRIDGE,21.2600473697902,92.1189860875524,bridge,405.728,LRP402a,6.6,C
464,N1,Bridge end,21.26225,92.1163056,link,405.355,LRP410d,714.999999999975,
465,N1,Bridge start,21.2623611,92.1161667,link,405.337,LRP410c,18.000000000029104,
466,N1,Bridge end,21.2637222,92.1144722,link,405.103,LRP410b,233.99999999998045,
467,N1,Bridge start,21.2639722,92.1141944,link,405.058,LRP410a,45.000000000015916,
468,N1,"Teknaf 57 km,Uthia 3 km",21.2641111,92.1140833,link,405.044,LRP410,14.000000000010004,
469,N1,Box Culvert,21.2646111,92.1134444,link,404.954,LRP409d,89.99999999997499,
470,N1,MODDO RAJAPALONG,21.2655833478485,92.1120674774526,bridge,404.774,LRP401c,11.5,C
471,N1,HIZOLIA BRIDGE,21.2671335430292,92.1098720509466,bridge,404.487,LRP401a,50.6,C
472,N1,EJILA,21.2676412724612,92.1091529913941,bridge,404.393,LRP400e,11.1,C
473,N1,Bridge end,21.2677493,92.109,link,404.373,LRP409c,581.0000000000173,
474,N1,Bridge start,21.2678604,92.1088333,link,404.347,LRP409b,26.00000000001046,
475,N1,Box culvert,21.2694716,92.1066667,link,404.055,LRP409a,291.99999999997317,
476,N1,"Teknaf 58 km,Uthia 4 km",21.2695827,92.1066111,link,404.04,LRP409,14.999999999986358,
477,N1,CHADIRIKHANA,21.271611640763,92.1056070839357,bridge,403.79,LRP400c,23.5,A
478,N1,RATNAPALANG,21.2740057908634,92.1044223449799,bridge,403.495,LRP400a,14.0,A
479,N1,"Teknaf 59 km,Uthia 5 km",21.277666,92.1026111,link,403.044,LRP408,996.0000000000377,
480,N1,Box culvert,21.2790827,92.1019722,link,402.876,LRP407d,168.00000000000637,
481,N1,Bridge end,21.282666,92.1006944,link,402.448,LRP407c,427.99999999999727,
482,N1,Bridge start,21.282777512080536,92.10067986442952,link,402.435,LRP407b,12.999999999976808,
483,N1,COURT BAZAR,21.2837382315436,92.1005546348993,bridge,402.323,LRP398d,10.3,A
484,N1,Box culvert,21.2839441,92.1005278,link,402.299,LRP407a,136.0000000000241,
485,N1,"Teknaf 60 km,Uthia 6 km",21.2863608,92.1001667,link,402.024,LRP407,274.99999999997726,
486,N1,COTBAZR MUSLIM HOS,21.28755005,92.1000623912863,bridge,401.89,LRP398b,11.0,B
487,N1,SHAPUR,21.2887748,92.0999549688796,bridge,401.752,LRP398a,14.1,A
488,N1,"Teknaf 61 km,Uthia 7 km",21.2949163,92.0994163,link,401.06,LRP406,963.9999999999986,
489,N1,Bridge end,21.2949997,92.0993886,link,401.052,LRP405c,7.999999999981355,
490,N1,Bridge start,21.2956386,92.0993886,link,400.978,LRP405b,74.00000000001228,
491,N1,Box culvert,21.2989441,92.0976108,link,400.552,LRP405a,425.9999999999877,
492,N1,SHAPUR STEEL BEAM AND RCC SLAB,21.2997453619819,92.0974772590991,bridge,400.46,LRP396b,61.3,D
493,N1,MORICHIA PALONG,21.3035165189189,92.0968487459459,bridge,400.027,LRP396a,2.3,C
494,N1,"Teknaf 62 km,Uthia 8 km",21.3037778,92.0968052,link,399.997,LRP405,555.0000000000068,
495,N1,Box culvert,21.3039722,92.0967497,link,399.974,LRP404b,23.000000000024556,
496,N1,MORICHIA PALONG,21.308226843421,92.0972648315789,bridge,399.452,LRP395a,2.4,B
497,N1,"Z1503, Maricha Dakbunglow Road",21.3101667,92.0974997,link,399.214,LRP404a,759.9999999999909,
498,N1,"Teknaf 63 km,Uthia 9 km",21.3120278,92.0969163,link,398.994,LRP404,219.99999999997044,
499,N1,Bridge end,21.3121944,92.0966941,link,398.97,LRP403e,24.00000000000091,
500,N1,Bridge start,21.3125,92.096333,link,398.918,LRP403d,52.00000000002092,
501,N1,MARIECHA BAZAR,21.3162096661991,92.0939592732117,bridge,398.406,LRP394e,49.3,C
502,N1,Road to Ramu(Z1009),21.317666,92.0930274,link,398.205,LRP403c,713.0000000000223,
503,N1,Bridge end,21.3177771,92.0922497,link,398.123,LRP403b,81.99999999999363,
504,N1,Bridge start,21.3179438,92.0921663,link,398.103,LRP403a,19.99999999998181,
505,N1,Km post broken,21.3187493,92.0916108,link,397.988,LRP403,115.0000000000091,
506,N1,Jasoya check post.,21.3205831278931,92.0894967632047,bridge,397.679,LRP394c,1.3,B
507,N1,Box culvert,21.3207493,92.0893052,link,397.651,LRP402c,336.9999999999891,
508,N1,MORICHIA,21.3211087823529,92.0888836352941,bridge,397.591,LRP394a,11.2,D
509,N1,JASOYA PALONG RCC GIDER BRIDGE,21.3237869258823,92.0857429782352,bridge,397.144,LRP393c,5.0,C
510,N1,Bridge end,21.3238049,92.0857219,link,397.141,LRP402b,509.9999999999909,
511,N1,Bridge start,21.3241104,92.085333,link,397.086,LRP402a,55.00000000000682,
512,N1,"Teknaf 65 km,Uthia 11 km",21.324666,92.084583,link,396.98,LRP402,105.99999999999454,
513,N1,JASOYA PALONG,21.3269177037394,92.0819708735826,bridge,396.596,LRP393a,45.6,C
514,N1,Bridge end,21.3295271,92.0789438,link,396.151,LRP401b,829.0000000000077,
515,N1,Khulna Plong Bridge,21.3297771,92.0787771,link,396.119,LRP401a,31.999999999982265,
516,N1,"Teknaf 66 km,Uthia 12 km",21.3311104,92.0788604,link,395.961,LRP401,158.00000000001546,
517,N1,Box culvert,21.3324716,92.0790827,link,395.797,LRP400b,163.99999999998727,
518,N1,DOA PATONG,21.3338390771689,92.0790428645357,bridge,395.64,LRP392a,24.1,C
519,N1,KHONIA POLONG.,21.3365566114155,92.0789637010654,bridge,395.328,LRP391c,2.3,B
520,N1,Box culvert,21.3381941,92.078916,link,395.14,LRP400a,657.0000000000391,
521,N1,"Teknaf 67 km,Uthia 13 km",21.3404997,92.0784993,link,394.872,LRP400,267.99999999997226,
522,N1,Box culvert,21.3414997,92.0788327,link,394.749,LRP399c,122.99999999999045,
523,N1,KHONIA POLONG,21.3420893171962,92.0788538753271,bridge,394.681,LRP391a,14.1,A
524,N1,CONIA PARA,21.3453322117757,92.0789703396261,bridge,394.307,LRP390c,11.3,C
525,N1,Bridge end,21.3461386,92.0789993,link,394.214,LRP399b,535.000000000025,
526,N1,Bridge start,21.3463608,92.0790271,link,394.188,LRP399a,26.00000000001046,
527,N1,"Teknaf 68 km,Uthia 14 km",21.3490552,92.0784716,link,393.876,LRP399,312.0000000000118,
